cve_mun_full,num_dispositivos_home_00_08,num_dispositivos_home_00_05,num_dispositivos_home_primero
02004,41008,36173,83765
09007,33277,26737,78372
21114,29550,23548,72712
19039,28592,25087,57840
15033,25362,20440,61671
14039,24548,20130,68614
08037,23970,19540,57959
14120,23806,19980,53666
09005,22429,18232,52991
11020,20814,16514,60418
02002,20605,18565,37054
15058,19282,15452,47651
22014,19102,15045,45942
09010,17873,14845,36929
15057,17284,14029,37685
23005,16132,12847,34867
28032,15427,12867,33639
09012,14955,12495,31022
09003,14877,12418,30459
31050,14759,11836,38079
24028,14111,11467,33385
08019,13962,11924,33201
19026,13598,11588,30178
05030,13381,10901,31887
15106,13231,10190,32755
09015,13108,10541,34834
09014,13015,11014,26212
19006,12639,10719,30133
15104,12560,10104,29166
01001,11854,9509,29325
09016,11545,9315,26176
15013,11139,9193,24200
16053,11115,9012,28760
26030,10979,9686,29351
05035,10418,8496,24816
14098,10026,8205,26768
14097,9857,7964,28329
25006,9783,8373,25409
19046,9633,8273,20788
09017,9518,7545,22820
15121,9237,7419,21425
09002,8919,7107,20045
30193,8474,6879,22196
27004,8448,6191,22239
09006,8433,6856,19346
28022,8413,6764,21834
19021,8197,6985,18771
12001,8167,6458,19346
17007,8079,6560,17818
15031,8004,6351,21679
15109,7911,6252,19669
14101,7698,6279,22411
28027,7622,6478,17316
09013,7604,6338,16635
02001,7520,6408,17263
30087,7323,5926,16720
15081,7111,5684,17005
13048,6854,5506,15149
23008,6756,5245,14495
15039,6749,5470,17414
19031,6698,5679,17865
19019,6320,5679,10946
15037,6295,5446,11614
19048,6286,5357,13853
10005,6192,5017,15261
11007,6170,4991,16131
07101,6157,4859,14173
09011,6111,5039,14303
03008,6060,5347,12250
09004,5806,4883,11540
19018,5758,4901,15007
28038,5305,4460,12650
28041,5067,4041,13472
25012,5065,4402,11010
09008,5049,4154,10586
11017,5036,4020,14216
14067,4883,4115,10672
15020,4877,3962,11076
15122,4857,3923,12677
15054,4748,3891,10456
15025,4597,3656,11643
24035,4330,3448,10783
15060,4243,3439,9254
26018,4033,3544,10238
18017,3981,3389,9429
13051,3875,3175,9157
21119,3866,3333,6751
22006,3802,3095,8260
20067,3706,2846,8881
17011,3701,2929,8835
25001,3638,3064,9145
28009,3606,3052,8115
30039,3452,2757,7987
15070,3447,2728,9261
03003,3427,2914,7863
10007,3377,2601,9228
05018,3360,2704,8455
16102,3252,2626,7547
04002,3243,2436,9317
22011,3166,2349,8286
21156,3130,2404,7597
28003,3096,2412,8913
12029,3037,2383,7719
22016,3036,2335,7710
15099,2963,2331,7280
05025,2912,2305,7441
30028,2858,2424,6456
15024,2843,2271,7190
23004,2800,1857,7687
30044,2671,2031,7135
17006,2586,2022,6502
26043,2541,2222,6568
15029,2500,2011,6130
32010,2479,1757,7979
04003,2467,1913,6283
30131,2452,2042,5155
11027,2441,2014,5874
26055,2368,2131,5831
15108,2256,1831,5258
32017,2252,1779,5148
07089,2250,1636,6596
13077,2232,1709,5756
21140,2157,1789,4588
32056,2127,1624,5480
15051,2115,1550,5348
08017,2098,1772,5343
06007,2015,1655,4837
21041,2005,1544,4590
11015,1972,1560,4685
18020,1943,1576,4910
19041,1898,1512,5467
28033,1895,1560,5003
02003,1892,1644,3913
15120,1886,1518,4775
30118,1871,1521,4731
26048,1849,1716,4500
02005,1817,1617,3519
06002,1809,1488,4206
14070,1807,1491,5432
05027,1800,1401,5024
15118,1781,1363,4326
11037,1767,1263,5893
30189,1753,1344,4460
14093,1696,1322,5637
15002,1659,1284,4294
16052,1652,1267,4841
06010,1649,1363,3791
16108,1644,1306,4157
26029,1639,1431,4546
11003,1610,1257,4388
25011,1579,1283,4809
21019,1547,1174,3723
09009,1525,1205,3624
17008,1514,1198,3640
19025,1513,1280,4540
17018,1499,1146,4028
21132,1494,1165,3628
08021,1478,1235,3753
30108,1474,1108,4023
13069,1458,1081,3941
14053,1415,1038,4311
29033,1411,1098,3871
23001,1389,1037,3147
07078,1369,1041,3564
19009,1359,1147,3230
12035,1350,1050,3346
27002,1349,867,4302
10012,1319,1040,3501
26042,1311,1126,4083
08032,1274,1075,3465
15076,1267,987,3227
24013,1252,934,3045
31041,1248,945,3904
14023,1243,980,3198
01005,1198,947,2970
13076,1157,903,3031
17029,1147,872,2891
27013,1147,801,3340
26017,1132,967,4327
19010,1106,915,3131
15035,1082,859,2671
19033,1069,883,2835
21015,1066,796,2692
20184,1065,793,3211
20385,1057,765,2698
30048,1053,759,2864
24020,1046,818,2843
05010,1045,709,3043
19049,1035,933,1799
12038,1035,835,2288
11042,1035,735,3563
27005,1030,687,3091
14063,1022,843,2846
16088,1012,827,2449
30124,996,717,2772
15110,990,734,2401
27008,988,579,3542
19045,981,794,2783
30105,980,794,2247
11014,979,730,3081
29005,972,775,3148
11031,963,695,3621
23009,958,670,2196
24024,958,651,2885
15095,951,755,2248
15018,942,724,2272
11005,938,678,2974
30102,916,661,2381
23011,900,775,1708
30065,885,656,1965
30038,882,716,1784
15042,872,546,3171
16069,871,689,2123
19038,869,699,2209
14083,869,677,3075
17028,864,671,2128
15005,852,615,2495
07019,849,583,2476
13030,847,554,2302
16112,844,635,2257
05002,834,678,1704
15014,820,593,2258
05028,820,647,2105
30011,817,711,1643
28021,816,662,2097
16006,814,604,2374
29010,812,647,2376
30068,812,622,1915
26002,811,710,2159
21074,792,606,2279
30174,792,544,2302
31059,790,577,2341
14044,786,631,2593
23003,779,641,1395
11033,776,479,2198
27012,774,487,2466
06009,773,572,2222
21174,773,603,2078
19012,770,640,2232
14018,770,581,2401
13083,749,556,1639
08050,746,620,2344
11011,722,525,2005
14073,719,554,2194
21071,716,518,1895
15062,716,546,1745
27014,709,467,1998
11032,703,503,2527
16076,699,558,1671
31102,696,505,2310
25018,692,530,1897
05017,692,520,2238
14008,678,520,2032
14124,675,519,2247
16075,666,527,2298
17004,665,497,1555
05020,665,535,1744
13003,665,473,1762
32020,665,493,1789
20079,655,495,1508
13063,654,474,1861
11002,646,506,1725
16066,642,493,1843
20390,641,481,1362
20039,632,470,1546
27006,629,408,2070
15092,629,489,1968
12055,629,477,1787
14030,628,506,1483
19004,627,556,1240
22017,627,460,1581
11023,627,460,1964
29013,623,468,2083
05032,622,431,1624
13061,616,467,1476
15067,611,414,1640
15101,609,436,1730
23002,609,367,2033
14015,607,486,1769
30141,603,455,1644
07097,593,386,1690
13028,593,387,1802
15053,592,454,1886
16034,586,447,1594
19044,582,509,1197
15090,581,426,1628
31101,580,415,1912
14085,578,403,1813
16107,576,429,1539
05033,574,426,1895
15011,574,449,1785
15091,568,433,1666
15087,561,363,1784
13013,558,417,1676
18004,557,437,1409
14013,557,415,1973
11041,556,438,1613
29025,555,442,1385
11028,553,434,1689
15088,548,378,1540
21106,545,470,1005
30123,537,383,1464
30085,537,428,1476
17012,536,427,1190
22012,536,392,1471
21164,529,396,1466
21154,526,348,1531
30175,526,383,1410
07027,525,386,1486
17020,524,414,1140
21034,522,403,1172
14094,521,414,1634
01003,519,344,1620
20413,519,355,1406
07065,517,319,1775
15045,515,344,1670
16082,512,350,1850
28040,510,393,1383
20043,509,384,1266
11021,506,377,1461
01011,502,371,1462
25015,498,428,1509
08011,497,407,1310
15115,497,359,1480
15059,491,388,1320
30183,489,378,1234
15100,487,338,1175
18008,483,395,1165
11004,479,339,1506
30128,478,376,1100
21208,477,326,1322
16071,474,327,1478
07061,472,312,1666
22005,471,277,1823
03001,471,388,1249
16043,469,360,1179
21085,464,349,1169
01002,464,289,1617
15009,460,352,1276
11025,460,336,1542
11030,459,336,1385
30138,454,364,1037
30109,454,303,1398
14091,454,355,1297
26025,453,380,1346
14050,451,307,1385
20318,450,316,1266
27010,448,272,1527
29043,447,322,1204
30003,443,355,1142
03002,443,362,1304
15048,441,288,1524
05022,440,324,1097
13056,440,333,1029
29044,438,325,1178
13052,437,323,1231
14066,435,368,1212
04004,434,288,1374
15082,433,292,1242
30040,432,360,877
13041,429,294,1093
11044,429,326,1461
13016,429,324,1249
32039,427,287,1181
11009,426,319,1271
10032,425,286,1635
27003,423,280,1474
18015,419,307,1202
13008,418,321,1103
21197,418,307,1116
11035,418,305,1267
30030,415,313,1033
08045,413,306,1012
17030,412,288,1047
16050,411,294,1382
14082,410,317,1309
12066,402,282,1265
21053,401,269,1179
07059,401,248,2419
11001,399,276,1429
08036,398,326,1149
01006,394,258,1146
15074,392,258,1289
32042,390,274,1162
32026,390,199,1429
14006,389,319,1136
26033,387,294,1205
30181,387,264,1178
15019,386,304,934
14035,385,282,1112
14022,380,300,866
31096,377,256,1273
17024,375,299,826
15085,375,248,1152
30045,374,293,961
28025,373,314,1028
30160,371,233,1047
15073,369,283,865
07034,368,202,1487
17002,367,323,650
27017,366,208,1221
30133,366,275,1206
21001,362,252,952
30061,360,264,974
22004,359,219,1396
11046,358,253,1116
12075,356,245,1123
17031,356,263,836
13084,355,245,1232
13023,348,245,1058
24037,347,239,1303
05009,346,272,1110
29018,345,259,957
20399,344,254,918
15103,341,279,761
04001,339,245,1116
07012,338,227,969
01007,337,239,1200
07017,337,207,1016
30016,336,263,792
26019,334,289,902
20551,334,219,1104
12028,333,230,1130
15023,331,250,802
27016,331,183,918
28035,329,267,995
07108,328,221,1201
16009,326,194,1024
13010,326,230,768
25010,324,245,1037
14016,324,237,1121
29006,324,267,833
13029,319,212,1056
16038,315,202,1041
30014,315,236,902
12011,313,176,873
07052,312,135,1417
16045,306,241,637
20515,305,212,711
24011,305,222,798
22008,305,202,938
15040,302,212,906
32024,302,220,830
23010,301,192,1086
20401,301,179,649
30026,299,237,677
21045,299,217,750
17017,295,227,654
30009,294,155,876
22007,294,210,828
32005,290,208,817
17003,289,202,1038
16012,287,173,909
11026,287,204,1296
14119,287,212,1028
20059,286,173,804
13081,284,169,932
26036,283,261,865
04009,282,213,933
05024,282,224,659
14046,282,216,1070
13050,281,205,730
12050,280,187,786
14051,279,210,1123
30206,279,222,624
31089,277,212,881
15075,274,204,709
14121,274,217,831
24021,272,207,1045
15084,272,201,793
12057,271,197,780
10008,270,189,969
30191,270,182,812
30204,269,215,593
15065,268,178,715
15047,267,172,918
30071,262,186,684
15113,261,143,647
30004,261,164,704
30115,261,199,641
14078,260,189,887
21180,260,195,1033
32038,260,170,847
14116,257,198,755
29031,255,192,802
08005,254,195,1137
15030,254,206,516
29041,254,197,675
30101,252,181,629
21004,252,177,736
14009,252,186,771
30010,251,149,656
10038,251,169,1081
14033,250,182,755
29036,250,192,770
15124,249,107,790
13054,249,167,830
20397,248,139,663
16079,247,159,1092
32036,246,204,736
14002,246,204,862
16055,243,166,758
13067,243,149,855
15036,242,168,663
07057,242,146,943
30155,241,161,674
32034,239,185,1022
14024,238,207,643
14108,238,164,1029
05004,235,182,694
05003,235,178,580
16106,235,169,651
07074,234,150,681
23007,234,134,871
15096,231,166,786
29028,231,153,684
21177,230,132,782
25009,229,193,722
22001,229,144,616
20107,226,173,498
12048,225,170,563
15044,225,175,452
14047,224,175,667
07099,223,90,975
16020,223,172,616
31013,223,178,431
07051,222,134,649
20482,222,136,657
19005,221,179,555
11039,221,154,590
31056,220,158,665
30034,220,172,540
17025,219,165,519
29015,218,166,572
14105,217,148,804
21207,216,150,663
21010,216,151,818
10023,215,150,718
08004,215,177,712
15093,214,163,532
30077,214,172,553
30134,214,148,516
32055,214,161,1059
01009,214,165,691
27009,214,122,661
29023,213,130,749
14118,213,146,676
30015,213,115,934
32048,213,150,493
08052,213,189,608
12021,212,153,525
30083,212,93,1552
12058,211,153,581
26004,211,141,562
13082,211,153,749
14043,210,157,608
23006,210,119,844
30032,210,142,529
06001,209,139,688
20014,208,133,605
21186,208,143,700
11029,208,125,853
13012,208,142,714
14055,208,138,633
14037,207,165,591
08048,207,176,881
11043,207,103,810
21115,206,128,595
13022,206,102,495
13074,205,135,485
16110,204,154,694
21003,204,133,766
26041,202,153,669
12061,202,146,608
20057,201,136,563
08062,201,153,562
29024,201,130,775
13075,201,145,633
18012,201,156,644
30069,200,154,506
16068,199,135,684
20350,198,161,408
15072,197,149,471
16010,196,111,805
29019,194,162,564
30211,194,141,482
27001,194,118,740
25014,194,154,538
16015,194,113,798
20002,193,126,586
16065,193,119,553
24050,193,116,822
20044,193,127,567
21090,192,149,437
21094,192,122,550
05038,192,147,455
24040,191,119,524
31079,191,150,705
25017,191,146,705
15043,190,132,517
20473,189,71,304
30092,189,149,434
07040,189,139,539
20324,189,114,697
20565,189,117,546
31038,189,130,806
15027,189,152,433
31052,188,132,632
08002,188,156,543
21048,188,119,504
28015,187,144,540
20157,187,149,410
05036,186,114,820
32051,186,124,786
30089,186,133,517
28012,186,141,592
30207,185,133,661
11008,185,117,823
30126,183,133,814
14096,181,147,613
16035,180,103,709
21143,180,138,426
14025,179,143,551
29034,179,125,597
11019,179,99,647
10039,179,110,561
10004,178,119,592
27007,178,125,564
14077,178,134,523
21136,178,139,452
31040,177,122,594
15001,176,109,632
32019,175,125,455
15112,175,113,491
16083,175,113,666
29039,174,124,554
30081,173,140,462
04005,173,114,607
14114,172,110,723
30053,172,122,458
18006,171,135,461
28007,171,148,529
25004,170,130,553
21199,169,123,470
30013,169,117,418
12007,169,117,422
21110,169,124,692
30023,169,79,498
29002,168,136,468
07009,168,114,557
16085,168,123,444
15016,168,104,463
21142,168,122,512
15114,167,103,735
12046,167,129,502
30024,167,79,576
21189,166,91,561
21051,166,129,521
06005,165,131,452
13001,165,87,566
05031,165,133,448
24032,165,100,481
15028,165,126,345
14064,165,118,536
15046,165,117,360
14100,164,98,706
25002,163,123,567
05006,162,116,668
14125,162,113,566
29026,162,139,411
19017,161,127,414
14021,161,112,446
03009,161,134,388
25013,160,108,553
14086,160,124,511
25008,158,117,449
24016,158,96,464
16097,157,82,539
07020,157,71,716
15052,157,122,377
14036,156,126,434
30158,156,118,409
30094,156,117,460
14045,156,100,438
24008,156,126,398
30143,155,114,499
30058,154,95,696
14001,153,123,465
29048,153,114,420
21161,153,105,425
30047,153,102,476
21054,152,86,426
07106,152,81,651
11016,152,104,618
15055,151,122,342
13015,151,84,522
11018,151,111,431
21117,150,122,393
14113,150,90,763
31066,149,57,673
07013,149,75,484
15068,149,107,386
15064,148,100,474
08029,148,84,631
19013,148,133,288
20334,148,97,462
15083,148,125,332
16025,147,111,451
30192,147,89,415
13021,147,99,414
21118,147,107,413
13046,146,79,510
15022,146,113,385
14074,145,120,314
07079,145,84,520
17009,145,126,348
28043,144,122,323
26026,144,132,445
12034,144,112,521
22003,143,66,520
26047,143,124,367
10037,143,69,731
21013,143,104,401
19022,142,107,267
10001,142,110,405
17019,142,98,353
15010,142,120,447
11040,141,69,859
14048,141,106,402
16103,141,119,351
13059,140,81,496
14088,140,105,373
30125,139,90,473
21194,139,90,401
30021,139,75,661
16073,139,109,542
21149,139,89,398
30006,138,85,539
30066,138,80,489
29038,137,105,461
07001,137,76,249
20227,137,109,433
21047,136,85,561
16019,136,102,358
30112,136,104,375
07030,136,54,502
24025,136,113,462
07068,136,77,694
20293,136,104,279
15050,135,97,350
07005,135,77,330
08001,135,95,313
10022,135,95,560
32023,135,99,392
32052,135,95,452
24049,135,93,492
30208,134,113,369
31093,133,110,361
16113,133,92,486
13024,133,81,341
08027,133,98,570
15125,132,103,320
30130,131,81,418
08055,131,96,356
08040,131,91,566
15012,130,90,478
06004,130,109,407
10036,130,78,465
16064,130,86,577
26058,130,114,363
18018,130,95,456
30172,129,35,269
18001,129,105,405
07015,129,77,461
30188,129,61,416
13037,129,59,542
14110,129,98,492
24007,129,83,358
16087,129,75,454
28002,129,101,412
04006,129,77,455
21069,128,91,352
24036,128,80,390
21104,128,93,385
08010,128,105,431
20023,127,89,480
21134,127,90,298
07086,127,96,309
21035,127,77,358
19047,126,106,391
15015,126,100,311
15003,126,59,551
32053,126,90,413
32022,125,104,294
16105,125,96,323
30173,125,70,412
20041,125,85,540
16022,124,77,455
14087,124,88,373
06003,124,98,497
21169,124,76,467
30201,123,56,515
14079,123,88,403
22009,123,83,510
29042,123,105,265
07102,123,90,353
14058,123,99,316
30117,123,70,369
20073,122,79,421
07092,122,39,318
30100,122,93,400
32029,122,82,396
05023,122,68,340
24058,121,83,359
20068,121,75,316
07069,121,79,751
29049,121,69,468
14059,120,87,338
30070,120,50,477
14003,120,90,336
30148,119,79,340
21108,119,93,373
13057,118,70,312
15006,118,85,315
32016,117,74,361
30097,117,99,267
16062,117,98,393
13070,116,84,329
13039,116,95,323
07062,116,61,332
14005,115,84,303
07014,115,54,432
21125,115,100,232
21153,115,80,364
31001,114,71,446
30182,114,90,248
13031,114,65,281
27015,114,61,681
21144,114,68,399
30093,114,78,240
30075,113,78,422
20553,113,92,226
32032,113,63,353
15063,112,76,334
30025,112,61,396
15021,111,77,309
15086,111,65,713
16086,111,73,292
08031,111,95,484
32018,111,65,396
18016,110,94,302
30033,109,65,236
21214,109,83,316
30086,109,64,301
16098,109,73,455
17010,108,88,256
04011,108,73,360
29007,108,85,306
20190,107,64,269
30049,107,84,461
01010,107,70,384
30164,107,79,259
16089,107,84,400
12012,106,65,370
26070,106,98,312
05019,106,88,216
24055,106,69,409
32014,105,62,419
29029,105,80,279
07037,105,57,344
15094,105,73,379
32049,105,79,338
01004,105,74,390
16111,105,66,467
07107,104,66,395
20115,104,79,275
21209,104,63,273
29032,104,74,242
11012,104,82,541
29008,103,59,312
13072,103,82,263
16057,103,62,477
29001,103,74,259
10026,103,57,350
28037,103,84,413
16051,103,89,235
12003,103,67,409
16084,103,78,248
20028,103,71,279
12041,103,56,347
30196,102,75,274
20409,102,78,221
15004,102,53,335
11013,102,76,514
19014,102,89,310
15056,102,60,422
21043,102,56,453
15008,102,58,545
17015,101,80,244
15107,101,71,271
29021,101,85,325
25003,100,73,341
16093,100,68,336
24010,100,61,365
15123,99,46,347
10034,99,66,450
21179,99,51,344
14109,99,61,322
13060,99,61,412
32007,99,78,263
17026,98,78,214
13007,98,60,306
16016,98,74,363
13035,98,65,341
12068,98,58,380
21173,98,55,274
20439,98,59,364
12022,97,64,313
14084,97,74,266
07077,97,60,388
07094,97,49,364
13002,97,73,331
19011,97,79,198
21172,97,65,378
30144,96,71,330
20006,96,74,278
18010,96,70,290
12067,96,72,257
20557,95,51,326
32035,95,48,356
12053,95,68,400
13055,95,56,290
20545,93,58,212
14095,93,83,309
30210,93,62,553
16014,93,67,304
20375,93,79,208
13006,92,49,213
32040,92,49,339
21044,92,64,336
21124,92,71,237
15089,92,73,200
20469,92,53,475
16040,92,62,322
13066,92,69,265
24054,91,60,345
14111,91,70,326
12059,91,67,294
07031,90,42,412
17035,90,75,289
10013,90,66,274
28029,90,50,270
24053,90,58,304
30205,90,64,249
22010,90,37,290
21211,89,68,289
19042,89,76,133
13009,89,68,204
07100,88,32,354
21191,88,48,210
30091,88,56,319
30145,88,61,188
07023,88,45,422
14029,87,63,264
16008,87,65,378
15079,86,53,373
29027,86,66,223
16058,86,57,254
29050,86,58,261
18002,86,64,362
30142,85,52,263
15080,85,45,551
18011,85,59,242
12056,85,48,401
07032,85,54,360
16077,85,62,287
26071,85,69,235
24047,85,50,244
12033,85,49,184
08060,84,72,317
30157,84,52,315
21091,84,67,268
16095,84,56,265
20570,83,62,432
12023,83,36,582
20278,83,42,257
16033,83,57,312
20295,83,61,250
05007,83,65,204
14049,83,41,392
20171,82,34,348
30135,82,68,202
16023,82,62,178
16004,82,65,232
31002,82,58,238
07083,82,46,255
16056,82,54,244
07109,82,58,258
18014,82,58,244
22018,81,55,335
16090,81,54,401
13019,81,52,237
20005,81,49,191
30111,81,56,285
22015,80,46,289
20010,80,55,222
20338,80,57,256
14123,80,60,371
28013,79,41,280
15049,79,60,235
14017,79,61,316
30132,79,51,246
16091,79,58,369
14065,79,52,232
16063,79,47,210
13058,79,50,215
14112,79,69,153
10020,79,50,261
13040,79,25,323
07041,79,35,427
30051,78,49,260
16104,78,52,212
06008,78,54,362
20526,78,33,272
30052,77,38,205
15102,77,48,198
07048,77,33,215
21067,77,59,172
19020,77,62,181
12032,77,34,409
28039,77,47,325
07049,76,38,246
20083,76,56,189
31027,76,53,197
30161,76,55,210
30082,76,58,203
21175,76,62,174
08009,76,58,369
24005,75,61,252
30149,75,28,323
07080,75,30,496
08013,75,62,225
17013,75,67,181
16003,75,59,195
30073,74,47,208
14027,74,43,306
14020,74,42,245
32054,74,48,312
16030,73,51,219
21064,73,31,262
17014,73,58,166
31006,72,42,265
07124,72,47,261
24003,72,52,363
17022,72,38,246
10028,72,51,148
26012,72,52,216
31048,71,53,303
21205,71,41,271
30095,71,44,264
29054,71,47,282
07046,71,47,346
