cve_mun_full,num_dispositivos_home_00_08,num_dispositivos_home_00_05,num_dispositivos_home_primero
24015,71,55,178
12045,71,54,270
29058,71,55,207
14041,70,45,183
17001,70,55,137
21026,70,55,219
30080,70,42,232
32044,70,45,241
21076,70,32,419
13073,70,39,359
25007,70,55,234
21017,70,47,246
29014,70,48,316
26027,69,61,146
30178,69,50,186
30114,69,49,216
07002,69,39,225
21040,69,34,207
32037,69,40,245
19029,68,57,172
16047,68,45,253
20030,68,53,148
21192,67,26,354
21170,67,41,230
07008,67,50,246
30074,67,47,202
17033,67,48,156
13038,67,38,255
10016,67,40,295
31019,67,51,283
07006,67,28,342
20364,67,42,237
15007,66,45,276
15038,66,48,138
30022,66,41,272
16078,66,48,194
16072,66,50,181
16070,66,52,214
08003,66,45,287
16041,65,51,200
16017,65,43,283
31036,65,38,304
13042,65,30,115
21020,65,41,160
27011,65,38,309
30169,65,41,181
30099,65,49,154
26035,65,54,186
20150,65,47,245
24039,65,11,273
07021,65,39,209
10027,64,41,246
13044,64,29,311
20128,64,30,194
30043,64,37,227
20418,64,43,163
16042,64,50,215
29020,64,51,136
16044,64,38,191
15117,64,39,233
11038,63,44,191
15061,63,35,162
16024,63,40,192
32025,63,52,190
16002,63,47,293
28030,63,46,555
04010,63,40,323
20045,63,28,236
15111,63,35,229
17027,62,52,150
31003,62,48,257
14092,62,54,188
24033,62,41,234
13005,62,41,236
30072,62,43,243
20247,62,28,163
21166,62,38,137
16011,62,53,213
21008,62,38,207
29053,62,51,165
21063,61,42,276
16036,61,43,208
21129,61,38,191
31091,61,48,272
20273,61,35,115
14014,60,38,229
20393,60,22,199
30120,60,37,194
08054,60,52,134
15032,60,35,296
15105,60,34,263
22013,60,33,393
15097,60,39,234
31067,59,41,222
12039,59,48,208
20483,59,40,202
30116,59,45,136
16100,59,38,174
21163,59,47,190
20386,58,34,249
07070,58,24,249
10035,58,50,238
31058,58,42,242
16080,58,31,277
08064,58,40,250
12017,58,42,175
21086,58,31,338
21128,58,34,287
07060,58,14,273
13004,58,38,168
32057,57,47,174
28016,57,44,198
20091,57,48,116
29060,57,47,175
19034,57,52,209
31004,57,34,180
13053,57,30,253
20449,57,27,228
13018,57,27,369
12018,57,45,172
16018,57,41,168
15017,57,51,299
12014,57,40,148
20025,57,37,154
16067,57,40,188
08006,56,39,166
21122,56,42,115
12027,56,40,184
30059,56,41,157
16037,56,35,165
30090,56,38,154
12030,56,37,181
10024,55,35,208
24057,55,29,202
20021,54,33,152
20026,54,37,185
17032,54,39,104
10009,54,32,172
31053,54,42,163
18003,54,42,158
21038,53,35,172
21058,53,15,214
16026,53,21,134
30062,53,38,122
15071,53,32,175
11022,53,44,284
20505,53,34,173
21187,53,18,128
21116,53,28,252
12049,53,35,121
24022,53,41,240
12051,53,30,285
24043,52,31,319
11024,52,28,207
10033,52,39,196
20467,52,33,172
14072,52,38,169
12019,52,36,154
30199,52,26,203
26003,52,48,203
20088,52,9,311
21157,52,29,182
08035,52,41,199
21102,52,39,132
16032,52,32,261
30129,52,39,109
31033,52,35,300
29040,52,36,167
14068,51,37,392
11006,51,20,277
30152,51,34,104
24023,51,25,187
14122,51,28,239
20327,51,29,136
20084,51,40,90
07081,51,31,214
21098,50,38,218
07054,50,20,192
11045,50,20,203
30200,50,31,198
22002,50,38,290
20310,50,23,151
13064,50,30,178
12063,50,12,323
07087,50,30,160
31051,50,40,154
29012,50,28,143
14054,50,35,153
32047,50,35,259
14007,50,36,131
07104,50,35,286
24051,50,41,147
20403,50,32,140
30151,49,30,177
32031,49,34,138
13062,49,16,335
17016,49,34,165
15026,49,26,193
28017,49,34,134
24027,49,42,133
19037,49,29,234
32045,49,40,155
20498,49,9,139
21099,49,38,166
14004,49,31,145
25016,49,37,211
30177,49,22,170
20178,49,40,122
16029,49,26,215
24046,48,37,152
07103,48,26,206
13011,48,23,193
05037,48,38,137
14107,48,34,133
20198,48,20,328
21046,48,30,159
20277,48,29,141
21138,48,31,113
31029,48,30,184
21081,47,32,120
21065,47,32,164
29059,47,37,201
24056,47,33,146
30194,47,25,187
24029,47,29,141
15098,47,39,160
07123,47,25,251
21072,47,34,143
21151,47,39,127
31039,47,29,157
13047,46,28,239
20540,46,35,114
21171,46,29,119
12052,46,29,163
26023,46,39,98
12073,46,24,137
32009,46,31,472
07035,46,26,98
13027,46,29,187
31076,46,28,184
14102,46,37,112
07064,46,22,173
31032,46,33,204
24001,45,35,157
31035,45,28,79
21195,45,22,266
12002,45,25,228
31075,45,22,142
30136,45,28,103
20559,45,30,290
20033,45,32,115
14099,45,31,269
30197,44,22,160
16046,44,27,152
08059,44,25,229
21083,44,20,620
07016,44,32,133
07047,44,20,184
30031,44,27,142
30054,44,35,113
32050,44,35,186
24042,44,29,110
29017,43,33,144
17021,43,30,100
21079,43,27,125
12064,43,27,129
07003,43,19,325
20294,43,35,104
20031,42,21,183
15077,42,22,111
20360,42,16,194
29051,42,32,151
16096,42,35,144
30186,42,25,129
21148,42,27,106
21193,42,24,127
20124,42,36,139
29011,42,27,90
07075,42,20,182
01008,42,31,109
05034,42,32,231
20042,42,26,160
16060,42,35,111
31090,41,33,92
16001,41,32,114
14103,41,32,108
21060,41,28,108
12069,41,24,148
10002,41,35,140
24030,41,28,186
21103,41,24,155
13045,41,26,113
21057,41,13,189
07122,41,17,118
20210,41,17,133
30060,41,28,124
20013,40,24,94
14012,40,30,170
30046,40,20,224
20305,40,25,100
32008,40,29,93
17034,40,34,139
29016,40,31,121
29022,40,21,193
30168,40,20,119
30055,40,28,102
20063,40,26,153
16031,40,25,237
24052,40,19,140
12015,40,28,105
19032,39,29,129
13065,39,26,161
20103,39,28,119
16074,39,32,126
20427,39,26,89
17005,39,28,90
20177,39,26,123
20509,39,10,132
20546,39,32,103
07043,39,27,125
08053,39,24,83
28024,39,30,114
28019,39,30,173
06006,39,20,137
21111,39,27,178
20539,38,27,116
07058,38,19,128
24017,38,30,166
20139,38,15,151
21126,38,29,143
24006,38,28,106
15069,38,30,97
20298,38,30,99
26066,38,30,137
29030,38,22,165
15116,38,23,65
30042,38,18,193
32006,38,25,158
21012,38,25,188
30036,38,27,88
26038,38,36,114
31057,38,26,156
12040,38,28,185
20235,37,29,61
14019,37,20,121
21073,37,28,101
20447,37,18,266
28018,37,28,118
20456,37,29,60
16049,37,20,128
16054,37,26,164
05021,37,26,136
08039,37,22,116
12054,37,19,157
24019,36,14,77
20111,36,17,60
20207,36,24,192
16099,36,27,212
13014,36,21,246
08051,36,25,150
21082,36,27,97
20072,36,17,78
07072,36,24,103
20475,36,14,225
21150,36,21,58
31044,36,23,137
10018,36,28,75
07105,36,18,112
26052,36,29,94
24012,36,25,141
20052,36,18,139
20500,36,12,154
08025,36,28,96
20087,35,30,61
12006,35,22,94
20342,35,28,99
07111,35,17,138
12042,35,29,128
08016,35,27,77
14011,35,24,162
26016,35,31,76
31026,35,22,119
21178,35,20,129
13049,34,10,144
20105,34,23,110
12077,34,23,99
30020,34,18,217
28014,34,29,96
29057,34,23,121
31084,34,25,93
20555,34,11,74
07091,34,16,126
07073,34,8,149
07011,34,16,183
07026,33,13,123
14069,33,26,97
07071,33,17,206
25005,33,26,139
26039,33,30,127
31080,33,26,139
21087,33,16,222
08038,33,35,140
30121,33,22,139
29045,33,29,65
14052,33,25,69
21137,33,20,107
30050,33,15,136
21181,33,26,67
14115,33,26,83
21176,33,25,137
32030,33,22,102
31025,33,28,162
20131,33,13,98
24045,33,27,88
32011,33,26,57
11034,32,23,125
30027,32,21,162
18013,32,27,88
18009,32,15,193
30063,32,21,55
32033,32,24,75
29056,32,22,150
07096,32,20,200
30019,32,16,165
07055,32,19,55
04008,32,13,103
20130,31,1,55
11036,31,25,105
20185,31,14,131
28001,31,21,121
12044,31,22,97
15034,31,20,83
21050,31,11,124
32001,31,24,101
19008,31,23,60
30166,31,23,112
29009,30,19,96
16028,30,24,60
08012,30,20,83
20077,30,26,55
14026,30,22,164
05011,30,19,206
26056,30,16,108
20145,30,21,57
12004,30,19,188
20497,30,13,71
16081,30,9,56
19002,30,28,60
21167,30,15,75
26072,30,21,94
20333,30,17,65
16059,29,22,146
29052,29,18,95
28004,29,19,76
12024,29,11,89
31020,29,23,79
20543,29,6,75
20530,29,16,213
31007,29,19,106
21155,28,18,91
21022,28,22,148
14031,28,17,106
31018,28,12,121
31100,28,20,148
12078,28,3,59
12010,28,17,179
24018,28,20,126
20134,28,15,157
14106,28,22,114
21112,28,19,83
29037,28,17,106
20153,28,18,93
08024,28,25,64
30012,28,14,89
30001,28,22,95
31063,27,18,161
30035,27,21,67
21152,27,17,73
05012,27,16,92
32012,27,21,206
31087,27,18,79
24038,27,19,129
10021,27,19,75
31021,27,23,98
18007,27,22,106
20550,27,18,66
20489,27,17,73
20533,27,15,75
20123,27,15,86
31098,27,21,143
29004,27,14,126
16005,27,23,70
26006,27,8,77
20339,27,22,129
14090,27,23,98
19023,26,21,42
24009,26,17,99
20348,26,12,61
32021,26,14,195
31069,26,16,122
21183,26,20,309
20080,26,15,56
21109,26,17,179
20248,26,15,176
30185,26,13,56
11010,26,18,65
21185,26,22,77
21127,26,15,86
19007,26,24,79
24044,26,22,54
20174,26,19,106
13036,26,18,298
17023,26,21,63
21213,26,8,249
04007,26,11,75
20135,26,17,160
16039,26,15,113
31085,26,12,150
13017,26,14,121
20133,26,16,86
21089,26,17,108
31037,25,11,63
20441,25,15,102
30067,25,8,152
05014,25,19,92
16094,25,16,74
30104,25,13,133
21113,25,17,81
08028,25,22,60
12081,25,10,76
20525,25,16,72
20421,25,15,43
30165,25,11,83
21002,25,16,79
29046,25,9,140
20377,25,19,122
14032,25,23,57
30167,25,9,95
30139,24,16,62
19027,24,22,41
30156,24,10,84
21061,24,11,64
21075,24,12,62
20205,24,12,235
14057,24,19,62
07039,24,6,178
20176,24,11,47
08034,24,17,82
16092,24,12,185
20450,24,14,78
30162,24,5,107
07004,24,13,101
05008,24,17,77
15119,24,7,102
07044,24,16,120
12013,24,18,84
20202,24,11,118
20064,24,14,47
24048,24,15,80
16027,23,14,81
07067,23,12,282
30212,23,11,67
31014,23,16,34
20466,23,9,123
20102,23,17,206
08023,23,17,180
20414,23,15,131
20531,23,11,69
20406,23,14,198
31042,23,17,90
31028,23,18,100
07114,23,18,90
20232,23,9,64
28028,23,8,87
31062,23,18,218
20143,22,15,81
20173,22,1,31
07066,22,9,126
31095,22,20,97
21203,22,16,69
30041,22,13,58
20560,22,15,104
32013,22,13,107
20050,22,11,63
13025,22,12,69
29047,22,12,80
07116,22,4,106
21188,22,16,103
19016,21,20,49
29003,21,13,50
21196,21,14,42
16013,21,17,66
20487,21,6,44
21027,21,13,62
10014,21,14,156
13043,21,12,77
21212,21,12,87
20279,21,7,53
21016,21,11,116
20437,21,6,80
16109,21,16,41
14060,21,9,67
16061,21,14,92
14075,21,17,59
20459,20,17,53
24034,20,12,82
20433,20,3,36
14089,20,16,85
12026,20,12,83
19001,20,16,53
20082,20,10,67
08065,20,14,130
20272,20,8,115
26045,20,17,59
28011,20,12,95
20513,20,11,58
31047,20,12,57
26020,20,11,62
30119,20,14,62
21025,20,15,52
14038,20,19,40
14104,20,12,50
12071,19,10,64
20387,19,14,46
21168,19,12,63
21059,19,16,196
32004,19,16,52
12008,19,13,59
20219,19,9,95
28042,19,15,49
10015,19,16,118
30203,19,14,63
30113,19,20,74
20243,19,13,51
29035,19,16,68
24026,19,7,120
20325,19,11,31
20446,19,8,69
31054,19,13,79
07093,19,7,104
18019,19,17,139
20519,19,16,109
12062,19,9,77
31097,19,9,78
20170,19,9,45
21092,19,8,61
20108,19,10,201
31082,19,15,41
30007,19,16,40
30098,19,11,56
30008,19,15,85
08007,19,13,161
20229,19,9,47
26013,19,12,36
07025,19,13,110
21210,19,12,103
30088,18,11,68
30127,18,11,56
32003,18,10,52
12016,18,9,177
21204,18,11,56
14061,18,8,55
20112,18,12,42
20308,18,15,42
30017,18,8,137
32002,18,12,101
10019,18,12,109
20024,18,3,74
13080,18,12,76
30184,18,8,184
13033,18,14,86
30209,18,13,110
21202,18,8,48
21182,17,14,58
10031,17,11,64
30057,17,11,88
21039,17,14,145
20188,17,8,114
30122,17,11,62
20356,17,14,50
12060,17,14,74
30176,17,10,37
21066,17,9,45
24014,17,12,71
20058,17,6,61
20415,17,4,45
31103,17,5,101
12070,17,10,39
14042,17,12,76
28005,17,15,60
15078,17,15,76
20392,17,5,63
31023,17,12,53
12072,17,6,113
14080,17,12,113
30202,17,14,126
21146,17,16,73
14010,17,13,110
20398,16,15,60
30037,16,11,62
21120,16,12,50
30147,16,10,89
13026,16,8,43
12074,16,7,90
30056,16,10,54
20549,16,7,58
20337,16,6,33
08044,16,12,45
32046,16,14,61
20104,16,11,46
19051,16,15,43
20012,16,10,40
13032,16,12,53
30150,16,11,160
21147,16,8,86
08058,16,14,72
26014,16,13,32
21100,16,8,54
12065,16,12,69
12079,16,10,107
30079,15,5,117
31065,15,8,59
20307,15,6,55
20166,15,10,120
20426,15,8,64
20206,15,8,35
31074,15,13,54
20349,15,13,44
20431,15,6,31
21217,15,14,108
31105,15,14,52
12037,15,10,59
31072,15,7,28
31104,15,9,71
31034,15,12,50
08061,15,11,91
30163,15,13,56
21097,15,12,56
12043,15,6,98
30084,15,13,30
21121,15,2,34
30159,14,7,62
20520,14,10,50
26051,14,13,68
13068,14,7,65
21037,14,6,36
20016,14,7,97
21080,14,12,30
20470,14,1,152
30198,14,9,55
20280,14,11,47
31009,14,11,86
14081,14,7,46
32028,14,10,87
20213,14,7,36
31046,14,10,291
07084,14,11,58
20070,14,9,51
07038,14,4,118
26059,14,12,32
20149,14,5,34
20260,14,5,89
21055,14,7,33
30002,14,7,24
21006,14,10,241
20136,14,3,57
20326,13,5,43
20347,13,3,112
12020,13,5,54
20040,13,1,17
21158,13,8,42
20472,13,9,40
21062,13,7,40
20378,13,4,24
30029,13,11,102
21190,13,5,23
32015,13,9,60
24041,13,7,137
07018,13,11,38
20076,13,8,78
20275,13,11,41
08067,13,13,36
31061,13,10,36
26001,13,12,32
30106,13,10,52
07117,13,6,86
14076,13,8,68
13034,13,13,96
20424,13,4,48
30180,13,11,84
21215,12,6,43
08033,12,8,46
20009,12,8,44
12076,12,6,145
14040,12,7,100
20462,12,10,67
30076,12,4,72
20180,12,7,46
26057,12,9,36
08030,12,3,69
21105,12,7,39
07010,12,5,87
31083,12,9,22
21200,12,9,49
08026,12,9,49
30154,12,8,64
16048,12,6,56
05013,11,10,16
10017,11,7,57
19003,11,11,16
31017,11,6,38
21160,11,8,36
20089,11,4,53
20537,11,7,47
12005,11,9,48
20066,11,7,41
14028,11,9,24
14062,11,10,26
20179,11,6,41
21206,11,9,94
07115,11,8,67
21201,11,8,52
20490,11,0,45
15066,11,7,24
14117,11,7,73
14056,11,3,27
28010,11,8,23
07036,11,8,81
20566,11,4,74
31005,11,4,48
20302,10,4,35
31055,10,5,18
24031,10,5,90
29055,10,8,47
20417,10,5,109
26069,10,6,32
20001,10,10,21
16007,10,6,25
20020,10,8,25
20266,10,8,33
20249,10,6,15
31106,10,9,54
07085,10,4,65
21130,10,6,38
13079,10,5,59
08020,10,5,68
20300,10,7,35
08018,10,8,73
20477,10,2,76
20003,10,3,13
20208,10,7,21
07119,10,8,17
12036,10,8,69
20289,9,7,46
16021,9,7,42
20029,9,5,23
20496,9,5,76
07063,9,7,39
20162,9,0,32
30171,9,3,22
05026,9,6,36
20159,9,3,36
20303,9,3,43
21159,9,8,20
19030,9,4,37
20078,9,7,14
16101,9,4,38
07090,9,8,22
07120,9,1,15
21096,9,3,29
20090,9,5,25
15041,9,7,21
20299,9,8,24
07033,9,3,52
28023,9,7,23
31011,9,7,32
20517,9,2,158
20468,9,1,190
05005,9,8,18
05015,9,8,19
20345,9,8,41
08046,9,6,22
07053,9,7,54
20085,8,5,69
20269,8,5,28
19028,8,7,17
21009,8,9,17
07024,8,3,34
20369,8,7,31
31015,8,6,26
24002,8,3,56
10006,8,5,56
21018,8,3,43
30103,8,4,135
07076,8,3,160
20217,8,4,22
31068,8,4,38
07007,8,1,55
20141,8,6,26
24004,8,5,26
20484,8,6,27
30187,8,6,45
20244,8,6,35
21070,8,8,17
30096,8,5,11
21093,8,2,37
19035,8,8,12
20237,8,5,25
08014,8,7,20
20380,8,4,32
26021,8,6,32
20297,8,6,27
20312,8,3,23
20240,8,6,16
07121,8,4,63
26022,8,7,144
20286,8,6,20
12080,8,8,58
21088,8,3,48
13078,8,5,39
20429,8,3,35
30078,8,6,33
32058,8,7,23
08056,7,7,15
20486,7,1,40
07029,7,2,38
20017,7,2,14
14071,7,5,27
13071,7,2,64
31031,7,3,25
31043,7,5,32
20554,7,3,43
20523,7,4,16
20379,7,5,22
21021,7,4,27
20125,7,2,65
07118,7,4,20
20410,7,6,36
30153,7,5,21
31077,7,3,28
08063,7,6,40
21141,7,3,13
19024,7,6,21
20455,7,1,23
30190,7,7,25
26067,7,6,12
20508,7,7,18
30170,7,5,55
20226,7,7,14
20548,7,8,11
20265,7,4,55
07042,7,2,70
20118,7,7,45
20158,7,2,20
20291,7,2,19
20234,7,1,31
20053,7,2,20
21184,7,5,31
21078,7,5,68
21029,7,4,16
20481,7,3,12
20457,7,5,22
20562,6,7,11
07098,6,6,40
20161,6,1,27
07088,6,5,13
21023,6,3,18
31064,6,5,28
20396,6,0,13
07022,6,4,34
20254,6,4,15
20499,6,6,46
26050,6,3,19
20314,6,5,16
20367,6,2,12
21145,6,3,49
10011,6,2,42
21032,6,4,11
10003,6,3,25
20384,6,4,28
10029,6,5,11
20046,6,0,28
20460,6,2,38
32027,6,6,74
26031,6,6,25
20454,6,5,14
20097,6,6,5
20036,6,5,29
20264,6,4,46
19036,6,3,23
20271,6,1,37
20037,6,4,46
21031,6,4,10
26060,6,5,22
20225,6,0,30
19040,6,6,14
07112,6,1,78
28034,6,2,47
20155,5,2,15
20438,5,3,16
20109,5,5,8
19015,5,4,10
20372,5,2,26
20323,5,1,9
12009,5,1,42
20407,5,4,77
20452,5,5,24
32041,5,0,23
20261,5,3,42
26015,5,5,37
20366,5,4,23
05001,5,5,24
20193,5,5,21
20382,5,2,9
18005,5,3,48
26061,5,4,172
21139,5,3,59
07082,5,3,7
20512,5,0,7
20132,5,5,11
20516,5,3,14
26037,5,4,15
20362,5,2,8
20075,5,5,26
20343,5,5,38
07045,5,2,42
20274,5,3,19
20092,5,3,12
20146,5,3,18
20522,5,2,4
21068,5,3,32
30179,5,4,26
20358,5,2,20
20285,5,4,13
20368,5,3,12
20038,5,4,13
20004,5,4,11
21198,5,3,39
26068,5,3,43
26034,5,5,19
30005,5,4,52
21049,5,4,38
08022,5,4,49
20167,5,0,9
14034,5,5,18
20192,4,4,17
20558,4,3,4
20095,4,2,15
20049,4,3,6
21084,4,4,17
30064,4,2,13
07050,4,2,93
20182,4,3,8
20411,4,3,7
20197,4,3,8
31045,4,1,36
20203,4,4,20
20329,4,0,7
20156,4,2,59
20309,4,2,30
20494,4,1,57
20567,4,4,22
20363,4,4,30
28006,4,0,94
28031,4,3,15
20491,4,2,20
20137,4,4,16
20126,4,2,52
31094,4,4,72
20511,4,2,13
20268,4,3,27
21036,4,1,77
30146,4,2,16
07028,4,2,29
21033,4,1,54
21005,4,4,9
20211,4,1,9
31070,4,3,15
20476,4,3,28
20148,4,4,35
31049,4,4,9
20502,4,4,32
31060,4,4,23
20220,4,3,20
07056,4,2,15
20263,4,3,13
20116,4,4,22
20096,3,2,7
31092,3,2,30
20474,3,2,20
20432,3,2,9
20034,3,2,4
20284,3,1,12
20154,3,3,7
20101,3,3,4
08066,3,2,17
28026,3,3,22
19043,3,2,6
20214,3,1,19
20221,3,2,8
20015,3,2,20
20255,3,2,10
20113,3,2,11
20301,3,3,13
20330,3,1,30
20317,3,2,45
21107,3,3,20
20353,3,1,24
20071,3,1,8
31012,3,4,11
20051,3,3,7
20534,3,1,8
20391,3,2,14
20194,3,2,6
20152,3,2,11
20281,3,1,4
20189,3,1,14
20055,3,3,33
31078,3,2,10
31071,3,1,4
28020,3,2,21
20507,3,2,22
26049,3,3,7
08008,3,2,48
20239,3,1,21
21131,3,2,9
21042,3,3,7
20215,3,1,6
26063,3,2,22
20242,3,1,27
20532,3,3,11
20402,3,3,9
10025,3,3,10
08047,3,3,22
26024,3,3,6
20098,3,2,11
26032,2,1,8
12025,2,2,82
28008,2,1,18
20453,2,1,8
26011,2,1,15
07110,2,2,15
10010,2,1,12
08015,2,1,11
20212,2,1,23
21056,2,2,7
20081,2,1,9
20394,2,2,10
20419,2,1,10
20510,2,0,12
20412,2,1,27
13020,2,3,9
26007,2,2,3
20257,2,1,4
20251,2,2,20
12031,2,1,24
30195,2,2,11
21162,2,1,44
20443,2,2,4
20492,2,0,44
20501,2,2,9
20328,2,0,8
30107,2,1,37
05016,2,2,47
20129,2,1,3
07113,2,0,12
31024,2,2,25
20290,2,1,3
20448,2,0,54
20259,2,2,22
31073,2,2,104
20331,2,0,3
20233,2,2,7
20168,2,2,4
20060,2,1,10
21014,2,1,14
20351,2,0,19
20019,2,1,5
31088,2,2,10
20561,2,1,9
08057,2,2,17
20065,2,0,7
20563,2,1,19
26010,2,2,11
31008,2,1,8
20241,2,0,9
32043,2,2,13
20119,2,0,4
20175,2,2,19
20346,2,2,17
20164,2,2,9
20428,2,1,4
20282,2,1,2
20336,2,2,10
08049,2,2,20
20086,2,1,7
21007,2,1,11
20069,2,2,12
20216,1,1,1
12047,1,0,10
20186,1,1,5
20142,1,1,2
20503,1,1,5
20493,1,0,3
20400,1,1,3
20535,1,0,15
08043,1,0,13
20420,1,1,5
31030,1,1,6
20341,1,1,3
20228,1,1,12
31022,1,1,8
20117,1,1,16
19050,1,1,27
20296,1,1,3
21077,1,1,13
20209,1,1,1
21101,1,0,11
21011,1,1,12
20253,1,1,13
20371,1,1,16
20569,1,0,15
31016,1,1,6
20169,1,0,12
26046,1,1,10
20504,1,1,7
26009,1,1,1
20316,1,1,1
20204,1,1,3
20138,1,1,1
20529,1,0,2
20321,1,1,2
20381,1,0,10
31086,1,1,22
21133,1,0,14
20365,1,0,8
20262,1,0,1
20544,1,0,29
20160,1,1,5
20201,1,1,3
20007,1,0,12
20306,1,0,26
20527,1,1,7
20506,1,1,1
20374,1,1,20
20416,1,0,2
20147,1,1,9
30140,1,1,23
20352,1,1,5
20359,1,0,3
20344,1,0,5
20061,1,1,7
26062,1,1,5
20114,1,1,2
20292,1,0,14
20187,1,1,15
20311,1,0,1
20320,1,1,31
20056,1,1,9
26040,1,0,11
20022,1,0,1
20252,1,1,3
20405,1,1,17
30137,1,0,14
20315,1,0,13
20408,1,0,4
20461,1,0,3
20458,1,2,4
20222,1,1,4
20495,1,0,2
26064,1,1,9
20283,1,1,4
21165,1,1,2
20048,1,1,2
08042,1,1,35
20054,1,1,4
20370,1,1,3
20027,1,0,5
20110,1,1,7
20183,1,1,18
20163,1,1,3
20196,1,1,9
26028,1,0,6
20514,1,0,1
21052,1,1,15
21135,1,1,1
20062,1,1,5
20246,1,1,3
20165,0,0,79
20094,0,0,57
28036,0,0,32
20361,0,0,28
20354,0,0,28
20463,0,0,28
20423,0,0,18
20434,0,0,17
20120,0,0,16
20445,0,0,15
20035,0,0,15
20547,0,0,15
30110,0,0,13
20568,0,0,13
05029,0,0,12
10030,0,0,12
26054,0,0,12
20485,0,0,10
20011,0,0,10
20230,0,0,10
20444,0,0,9
21030,0,0,9
21095,0,0,8
20172,0,0,7
31010,0,0,7
31099,0,0,6
20478,0,0,6
20541,0,0,6
20528,0,0,6
21123,0,0,6
08041,0,0,5
20231,0,0,5
20436,0,0,5
20200,0,0,4
21028,0,0,4
20435,0,0,4
20464,0,0,4
21024,0,0,4
20122,0,0,4
20270,0,0,4
20524,0,0,4
26005,0,0,4
31081,0,0,3
20236,0,0,3
20238,0,0,3
21216,0,0,3
20121,0,0,3
20319,0,0,3
20195,0,0,3
20373,0,0,2
20245,0,0,2
20140,0,0,2
20224,0,0,2
20389,0,0,2
20471,0,0,2
20480,0,0,2
20335,0,0,2
20465,0,0,2
20032,0,0,2
26065,0,0,2
20256,0,0,2
20250,0,0,2
20357,0,0,2
26008,0,0,1
20395,0,0,1
20538,0,0,1
20144,0,0,1
20276,0,0,1
20099,0,0,1
20404,0,0,1
20100,0,0,1
20181,0,0,1
20340,0,0,1
20127,0,0,1
20008,0,0,1
20313,0,0,1
20258,0,0,1
20376,0,0,1
20388,0,0,1
20332,0,0,1
20425,0,0,1
